Ohio_STR;12/31/2018;GLOBAL LIQUIDITY RESERVE;IL-GLR;;INTERNATIONAL FUNDS;0.00;GLOBAL CUSTODIAN LIQUIDITY RESERVE;I-GLR;0
Ohio_STR;12/31/2018;GNMA POOL #351410;36203KKX1;196,771.34;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;186,894.44;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #352113;36203LDS8;48,725.43;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;45,828.72;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354587;36203N2U1;26,766.32;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;25,171.69;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354610;36203N3T3;17,004.82;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;15,971.91;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354687;36203N6Y9;26,840.64;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;25,595.27;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354693;36203N7E2;88,209.67;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;82,914.56;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354733;36203PBA0;82,643.01;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;78,464.29;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354739;36203PBG7;260,680.65;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;247,874.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354798;36203PDB6;278,860.05;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;257,836.82;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #354809;36203PDN0;179,690.85;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;170,372.48;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #366657;36204DJA8;133,711.05;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;127,763.10;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #366685;36204DJ67;41,207.31;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;39,379.81;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #366737;36204DLS6;272,600.43;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;259,094.89;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #366792;36204DNH8;12,347.46;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;12,270.05;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #371713;36204J3W4;128,063.70;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;122,345.27;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #376371;36204QCG3;172,129.96;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;160,964.36;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #376506;36204QGP9;101,142.17;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;96,955.77;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #376507;36204QGQ7;30,503.17;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;29,939.56;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #379194;36204TGB4;59,247.30;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;57,285.23;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #385849;36205BTE2;2,230.86;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;2,216.88;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #412383;36206JCU6;21,443.90;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;21,068.94;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #413442;36206KHT1;170,106.54;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;157,366.39;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #413451;36206KH46;91,301.44;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;85,510.77;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #414636;36206LSZ3;39,975.98;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;36,957.45;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #414675;36206LT82;37,071.18;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;35,388.48;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #416782;36206N6T7;67,377.19;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;64,509.65;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #461111;36208UGU5;57,114.67;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;54,457.81;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #462363;36208VTU9;40,034.23;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;36,210.12;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #462495;36208VXY6;142,578.04;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;129,263.40;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #462599;36208V3G8;149,726.00;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;136,062.30;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #477482;36209PM79;133,799.91;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;123,859.72;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #780141;36225AEN6;19,926.83;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;19,180.02;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #780421;36225APE4;54,964.57;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;49,851.40;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #780465;36225AQS2;203,662.61;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;185,590.53;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #780498;36225ART9;39,515.58;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;35,612.87;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #780587;36225AUL2;59,608.77;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;53,960.88;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL #AB9112;36178WDR7;19,146,342.59;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;18,838,486.93;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 423911;36206W3U7;119,476.11;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;107,866.68;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 442138;36207UEK0;30,452.88;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;27,581.44;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 455273;36208MXA8;54,499.43;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;48,548.88;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 455322;36208MYT6;57,446.96;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;51,193.34;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 462481;36208VXJ9;223,347.54;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;201,864.79;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 462738;36208WBF9;113,676.78;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;100,761.49;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 464819;36208YK81;121,304.54;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;110,315.90;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 464837;36208YLS6;69,605.35;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;63,317.03;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 475562;36209MJF2;229,934.01;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;209,540.95;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 780137;36225AEJ5;46,266.79;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;44,058.13;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 780220;36225AG53;88,270.74;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;81,718.30;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 780545;36225ATA8;186,997.57;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;167,931.43;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 780601;36225AU24;126,119.75;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;114,643.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GNMA POOL# 780798;36225A3F5;290,074.88;GOVERNMENT NATIONAL MORTGAGE ASSOCIATION;259,181.09;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;G2N POOL #MA2305;36179QR29;12,266,314.25;GNMA II;11,722,734.58;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #2699;36202C7L1;541,101.97;GNMA II;496,194.23;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #3415;36202DYL9;1,584,739.67;GNMA II;1,441,236.96;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #3458;36202DZX2;2,545,643.80;GNMA II;2,408,831.10;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #3544;36202D5D9;1,403,181.49;GNMA II;1,275,597.25;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA1090;36179NF78;22,001,259.84;GNMA II;21,616,744.89;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA1157;36179NJA7;31,732,260.89;GNMA II;31,177,676.80;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA1225;36179NLE6;987,359.13;GNMA II;953,139.05;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA1839;36179QBG5;3,280,157.76;GNMA II;3,170,930.18;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA1840;36179QBH3;7,930,139.05;GNMA II;7,581,879.49;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA1920;36179QDZ1;14,317,217.87;GNMA II;13,840,460.53;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA1921;36179QD24;13,609,692.03;GNMA II;13,012,009.21;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA2074;36179QJT9;1,965,203.55;GNMA II;1,899,763.55;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA2075;36179QJU6;2,838,167.48;GNMA II;2,712,394.84;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;GN2 POOL #MA2149;36179QL66;22,770,745.97;GNMA II;22,012,489.78;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CMLTI 2007-10 1A1A;17313QAA6;3,075,760.32;NON AGENCY MBS;3,087,223.28;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CSMC 2013-IVR1 A1;12646UAA6;7,306,102.44;NON AGENCY MBS;7,769,489.40;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CSMC 2013-IVR3 A1;12646XAH5;8,276,073.66;NON AGENCY MBS;8,801,596.25;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CSMC 2013-IVR4 A2;12647GBF4;5,270,746.23;NON AGENCY MBS;5,418,494.66;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;JPMMT 2006-S2 1A24;46628YAZ3;1,374,582.71;NON AGENCY MBS;1,393,372.29;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;JPMMT 2017-1 A5;46648CAE4;4,617,688.94;NON AGENCY MBS;4,599,407.22;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;SEMT 2013-3 A2;81745RAB6;6,736,870.41;NON AGENCY MBS;7,166,119.15;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;SEMT 2013-4 A1;81744YAA4;7,549,689.51;NON AGENCY MBS;8,031,231.44;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;SEMT 2013-4 A3;81744YAC0;5,597,010.11;NON AGENCY MBS;6,167,313.84;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;SEMT 2013-6 A1;81745BAA3;7,494,439.43;NON AGENCY MBS;7,970,607.29;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;SEMT 2013-7 A1;81745CAA1;4,828,932.47;NON AGENCY MBS;5,135,744.03;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;WFMBS 2007-14 1A1;949834AA3;2,496,288.13;NON AGENCY MBS;2,560,226.83;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;TSY INFL IX N/B;912810RW0;44,458,910.47;U S TREASURIES;46,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;TSY INFL IX N/B;9128282L3;70,890,171.81;U S TREASURIES;72,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;TSY INFL IX N/B;9128283R9;981,266.01;U S TREASURIES;1,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY FRN;9128283T5;42,773,354.76;U S TREASURIES;42,620,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY FRN;9128284K3;114,173,739.15;U S TREASURIES;113,760,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY FRN;912828Y53;140,298,161.35;U S TREASURIES;139,845,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810EG9;2,302,489.40;U S TREASURIES;2,037,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810EN4;3,108,294.04;U S TREASURIES;2,596,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810EP9;25,845,035.96;U S TREASURIES;21,430,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810ET1;12,998,268.42;U S TREASURIES;9,900,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810EZ7;11,527,703.32;U S TREASURIES;8,761,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FB9;992,142.02;U S TREASURIES;776,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FE3;12,168,835.16;U S TREASURIES;9,687,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FF0;5,547,706.02;U S TREASURIES;4,529,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FG8;18,947,401.65;U S TREASURIES;15,252,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FJ2;18,183,503.30;U S TREASURIES;13,620,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FM5;13,499,760.40;U S TREASURIES;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FP8;75,312,921.01;U S TREASURIES;58,331,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810FT0;26,161,292.10;U S TREASURIES;20,935,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810PT9;17,612,584.69;U S TREASURIES;13,630,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QA9;26,368,204.23;U S TREASURIES;23,821,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QB7;1,943,007.28;U S TREASURIES;1,603,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QC5;736,295.41;U S TREASURIES;583,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QH4;74,800,751.26;U S TREASURIES;60,637,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QK7;27,704,052.31;U S TREASURIES;23,818,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QL5;26,779,470.07;U S TREASURIES;22,058,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QN1;16,172,278.63;U S TREASURIES;12,347,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QQ4;19,456,160.40;U S TREASURIES;15,736,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QS0;17,370,383.55;U S TREASURIES;15,210,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QT8;38,442,378.96;U S TREASURIES;37,403,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QU5;2,792,548.50;U S TREASURIES;2,697,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QX9;17,277,503.33;U S TREASURIES;17,856,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QY7;6,818,012.99;U S TREASURIES;7,105,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810QZ4;8,255,921.35;U S TREASURIES;8,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RB6;14,631,848.71;U S TREASURIES;14,930,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RE0;1,308,808.86;U S TREASURIES;1,167,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RJ9;3,719,306.34;U S TREASURIES;3,712,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RK6;72,856,652.03;U S TREASURIES;79,601,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RN0;31,909,500.34;U S TREASURIES;32,403,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RP5;83,784,304.08;U S TREASURIES;83,660,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RQ3;32,385,315.63;U S TREASURIES;35,501,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RS9;33,811,351.20;U S TREASURIES;37,356,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RT7;38,284,399.23;U S TREASURIES;44,361,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RU4;44,056,211.78;U S TREASURIES;45,132,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810RY6;2,700,429.00;U S TREASURIES;2,820,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810SD1;42,004,820.74;U S TREASURIES;41,725,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912810SE9;26,794,023.52;U S TREASURIES;24,950,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128282A7;25,164,017.46;U S TREASURIES;27,108,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128282D1;22,455,508.10;U S TREASURIES;23,503,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128282F6;58,298,294.21;U S TREASURIES;60,150,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128282R0;4,881,698.20;U S TREASURIES;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128282S8;2,699,610.74;U S TREASURIES;2,767,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128282W9;7,373,694.92;U S TREASURIES;7,500,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128283F5;9,218,574.98;U S TREASURIES;9,514,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128283V0;2,641,630.18;U S TREASURIES;2,624,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128283W8;944,509.12;U S TREASURIES;930,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128284M9;6,991,919.44;U S TREASURIES;6,839,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128284N7;2,623,181.07;U S TREASURIES;2,574,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128284Q0;2,253,036.05;U S TREASURIES;2,250,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128284R8;4,235,564.59;U S TREASURIES;4,153,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128284V9;98,292,641.17;U S TREASURIES;95,769,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128284Z0;12,740,259.04;U S TREASURIES;12,500,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128285C0;12,491,977.54;U S TREASURIES;12,088,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128285F3;43,304,256.99;U S TREASURIES;42,589,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128285K2;7,254,091.44;U S TREASURIES;7,100,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128285L0;72,313,468.86;U S TREASURIES;71,250,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128285M8;68,159,893.74;U S TREASURIES;65,450,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;9128285R7;54,108,699.10;U S TREASURIES;53,800,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828A42;6,735,183.45;U S TREASURIES;6,786,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828A83;2,799,065.05;U S TREASURIES;2,805,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828D56;450,995.82;U S TREASURIES;451,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828F96;19,812,849.28;U S TREASURIES;20,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828G38;4,013,847.48;U S TREASURIES;4,071,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828G53;2,404,209.96;U S TREASURIES;2,440,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828H52;21,107,528.99;U S TREASURIES;21,305,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828J27;72,155,021.72;U S TREASURIES;74,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828J50;35,744,564.68;U S TREASURIES;36,076,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828K74;17,531,978.98;U S TREASURIES;18,041,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828L57;12,883,380.59;U S TREASURIES;13,171,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828M56;2,291,650.08;U S TREASURIES;2,336,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828M98;4,725,900.29;U S TREASURIES;4,798,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828N48;4,073,065.70;U S TREASURIES;4,131,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828N89;17,699,802.89;U S TREASURIES;18,006,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828NT3;11,014,876.07;U S TREASURIES;10,892,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828P46;78,301,126.47;U S TREASURIES;83,088,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828P87;3,901,553.89;U S TREASURIES;4,001,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828PC8;21,235,922.56;U S TREASURIES;21,126,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828PX2;777,627.19;U S TREASURIES;750,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828Q37;1,954,619.57;U S TREASURIES;2,001,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828R28;8,187,451.37;U S TREASURIES;8,465,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828R36;63,076,133.23;U S TREASURIES;67,384,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828R69;29,141,378.85;U S TREASURIES;30,200,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828R85;6,549,256.07;U S TREASURIES;6,595,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828RR3;14,846,464.28;U S TREASURIES;15,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828S27;1,839,216.05;U S TREASURIES;1,900,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828S35;8,570,222.85;U S TREASURIES;9,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828S76;64,488,033.64;U S TREASURIES;66,409,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828T26;51,143,280.27;U S TREASURIES;53,664,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828T34;15,298,559.50;U S TREASURIES;15,813,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828T67;30,490,198.60;U S TREASURIES;31,470,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828T91;133,567,546.05;U S TREASURIES;138,754,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828U24;23,862,340.57;U S TREASURIES;24,927,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828U32;2,068,264.02;U S TREASURIES;2,095,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828U57;98,397.81;U S TREASURIES;100,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;US TREASURY N/B;912828U65;33,715,404.15;U S TREASURIES;34,350,000.00;FIXED INCOME;FI;1
