Ohio_STR;TEACHERS;GLOBAL LIQUIDITY RESERVE;;;INTERNATIONAL FUNDS;;GLOBAL CUSTODIAN LIQUIDITY RESERVE;I-GLR;0
Ohio_STR;TEACHERS;GOME ELECTRICAL APPLIANCES;;;INTERNATIONAL COMMON STOCKS;4.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;GREAT WALL MOTOR H;;;INTERNATIONAL COMMON STOCKS;2.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;GS HOLDINGS CORP;;;INTERNATIONAL COMMON STOCKS;23,040.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;GS RETAIL CO LTD;;;INTERNATIONAL COMMON STOCKS;8,153.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;GUANGDONG INVESTMENT LTD;;;INTERNATIONAL COMMON STOCKS;318,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;GUANGZHOU AUTOMOBILE GROUP;;;INTERNATIONAL COMMON STOCKS;504,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;GUANGZHOU R&F PROPERTIES - H;;;INTERNATIONAL COMMON STOCKS;1,155,200.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HACI OMER SABANCI HOLDING;;;INTERNATIONAL COMMON STOCKS;291,158.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HANA FINANCIAL GROUP;;;INTERNATIONAL COMMON STOCKS;108,005.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HANERGY THIN FILM POWER;;;INTERNATIONAL COMMON STOCKS;980,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HANKOOK TIRE CO LTD;;;INTERNATIONAL COMMON STOCKS;9,270.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HANMI PHARM CO LTD;;;INTERNATIONAL COMMON STOCKS;8,500.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HANMI PHARM CO LTD;;;INTERNATIONAL COMMON STOCKS;1,272.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HANSSEM CO LTD;;;INTERNATIONAL COMMON STOCKS;1,460.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HANWHA LIFE INSURANCE;;;INTERNATIONAL COMMON STOCKS;150,754.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HCL TECHNOLOGIES LTD;;;INTERNATIONAL COMMON STOCKS;64,944.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HERO HONDA MOTORS LIMITED;;;INTERNATIONAL COMMON STOCKS;3,091.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HIGHWEALTH CONSTRUCTION;;;INTERNATIONAL COMMON STOCKS;1,165,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HINDALCO INDUSTRIES LIMITED;;;INTERNATIONAL COMMON STOCKS;617,794.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HINDUSTAN UNILEVER LTD;;;INTERNATIONAL COMMON STOCKS;62,224.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HM SAMPOERNA TBK PT;;;INTERNATIONAL COMMON STOCKS;2,691,800.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HON HAI PRECISION INDUSTRY CO;;;INTERNATIONAL COMMON STOCKS;2,242,598.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HONG LEONG BANK;;;INTERNATIONAL COMMON STOCKS;79,700.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HOUSING DEVELOPMENT FINANCE;;;INTERNATIONAL COMMON STOCKS;127,729.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HUA NAN FINANCIAL HOLDINGS C;;;INTERNATIONAL COMMON STOCKS;7,738,331.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HUANENG POWER INTL INC-H;;;INTERNATIONAL COMMON STOCKS;1,292,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYNIX SEMICONDUCTOR INC;;;INTERNATIONAL COMMON STOCKS;174,154.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYOSUNG CORPORATION;;;INTERNATIONAL COMMON STOCKS;8,472.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI DEPT STORE CO;;;INTERNATIONAL COMMON STOCKS;243.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI HEAVY INDUSTRIES;;;INTERNATIONAL COMMON STOCKS;9,252.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI MARINE AND FIRE INS.;;;INTERNATIONAL COMMON STOCKS;45,765.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI MOTOR CO K;;;INTERNATIONAL COMMON STOCKS;21,609.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI MOTOR CO LTD-PFD;;;INTERNATIONAL COMMON STOCKS;7,767.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI MOTOR LTD;;;INTERNATIONAL COMMON STOCKS;6,379.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI PRECISION;;;INTERNATIONAL COMMON STOCKS;9,543.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;HYUNDAI WIA CORP;;;INTERNATIONAL COMMON STOCKS;5,120.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;ICICI BANK LTD;;;INTERNATIONAL COMMON STOCKS;82,040.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;IDEA CELLULAR LTD;;;INTERNATIONAL COMMON STOCKS;123,693.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;IMPERIAL HLDGS R0.;;;INTERNATIONAL COMMON STOCKS;19,847.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;INDIABULLS HOUSING FINANCE L;;;INTERNATIONAL COMMON STOCKS;23,470.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;INDUSTRIAL + COMMERCIAL BAN;;;INTERNATIONAL COMMON STOCKS;16,757,175.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;INDUSTRIAL BANK OF KOREA;;;INTERNATIONAL COMMON STOCKS;70,553.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;INFOSYS TECHNOLOGIES LTD;;;INTERNATIONAL COMMON STOCKS;209,448.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;INNOLUX CORP;;;INTERNATIONAL COMMON STOCKS;1,043,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;ISHARES MSCI EMERGING MKT;;;INTERNATIONAL COMMON STOCKS;25,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;ITAU UNIBANCO BANCO MULTIPLO;;;INTERNATIONAL COMMON STOCKS;606,737.60;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;ITAUSA-PREF;;;INTERNATIONAL COMMON STOCKS;936,927.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;ITC LTD;;;INTERNATIONAL COMMON STOCKS;190,006.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;JD.COM INC-ADR;;;INTERNATIONAL COMMON STOCKS;80,300.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KASIKORNBANK F;;;INTERNATIONAL COMMON STOCKS;298,500.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KB FINANCIAL GROUP INC;;;INTERNATIONAL COMMON STOCKS;145,230.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KEPCO PLANT SERVICE & ENGINE;;;INTERNATIONAL COMMON STOCKS;4,713.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KIA MOTORS CORPORATION;;;INTERNATIONAL COMMON STOCKS;36,232.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KOC HOLDING;;;INTERNATIONAL COMMON STOCKS;254,439.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KOMERCNI BANKA;;;INTERNATIONAL COMMON STOCKS;2,200.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KOREA ELEC POWER K;;;INTERNATIONAL COMMON STOCKS;173,632.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KOREA GAS CORP;;;INTERNATIONAL COMMON STOCKS;19,018.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KOREA INVESTMENT HOLDINGS;;;INTERNATIONAL COMMON STOCKS;9,369.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KROTON EDUCATIONAL SA;;;INTERNATIONAL COMMON STOCKS;245,929.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KRUNG THAI BANK PUB CO -;;;INTERNATIONAL COMMON STOCKS;1,666,100.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KT&G CORP;;;INTERNATIONAL COMMON STOCKS;13,283.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;KUALA LUMPUR KEPONG BERHAD;;;INTERNATIONAL COMMON STOCKS;45,600.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LARGAN PRECISION CO LTD;;;INTERNATIONAL COMMON STOCKS;10,323.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LG CHEM LTD;;;INTERNATIONAL COMMON STOCKS;3,061.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LG CHEM LTD-PREFERRED;;;INTERNATIONAL COMMON STOCKS;346.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LG CORP;;;INTERNATIONAL COMMON STOCKS;26,805.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LG HOUSEHOLD & HEALTH-PREF;;;INTERNATIONAL COMMON STOCKS;655.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LG UPLUS CORP;;;INTERNATIONAL COMMON STOCKS;170,858.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LG.PHILIPS LCD CO LTD;;;INTERNATIONAL COMMON STOCKS;2.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LIC HOUSING FINANCE;;;INTERNATIONAL COMMON STOCKS;55,668.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LIFE HEALTHCARE GROUP;;;INTERNATIONAL COMMON STOCKS;1.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LITE-ON TECHNOLOGY CORP;;;INTERNATIONAL COMMON STOCKS;2,264,727.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LONGFOR PROPERTIES CO;;;INTERNATIONAL COMMON STOCKS;1,628,076.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LOTTE CHEMICAL CORPORATION;;;INTERNATIONAL COMMON STOCKS;4,919.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LUKOIL OAO;;;INTERNATIONAL COMMON STOCKS;137,669.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;LUPIN;;;INTERNATIONAL COMMON STOCKS;18,758.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MAGNIT OJSC GDR;;;INTERNATIONAL COMMON STOCKS;64,158.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MAHINDRA & MAHINDRA LIMITED;;;INTERNATIONAL COMMON STOCKS;44,331.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MALAYAN BANKING BERHAD;;;INTERNATIONAL COMMON STOCKS;313,500.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MATAHARI DEPARTMENT STORE;;;INTERNATIONAL COMMON STOCKS;756,900.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MAXIS BHD;;;INTERNATIONAL COMMON STOCKS;192,400.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MISC BHD;;;INTERNATIONAL COMMON STOCKS;136,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MOL MAGYAR OLAJ-EX GAZIPARI;;;INTERNATIONAL COMMON STOCKS;83,377.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MOSCOW EXCHANGE MICEX-RTS;;;INTERNATIONAL COMMON STOCKS;585,215.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;MTN GROUP LIMITED;;;INTERNATIONAL COMMON STOCKS;66,471.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NAN YA PLASTICS CORP;;;INTERNATIONAL COMMON STOCKS;743,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NANYA TECHNOLOGY;;;INTERNATIONAL COMMON STOCKS;130,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NASPERS ZAR 0.02 S;;;INTERNATIONAL COMMON STOCKS;14,735.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NAVER CORP;;;INTERNATIONAL COMMON STOCKS;2,214.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NCSOFT CORP;;;INTERNATIONAL COMMON STOCKS;1,442.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NEDBANK GROUP LTD;;;INTERNATIONAL COMMON STOCKS;32,302.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NESTLE INDIA LIMITED;;;INTERNATIONAL COMMON STOCKS;2,834.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NINE DRAGONS PAPER HOLDINGS;;;INTERNATIONAL COMMON STOCKS;495,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;NTPC LIMITED;;;INTERNATIONAL COMMON STOCKS;153,176.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;OBI PHARMA INC;;;INTERNATIONAL COMMON STOCKS;17,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;OIL & NATURAL GAS CORP LTD;;;INTERNATIONAL COMMON STOCKS;390,346.50;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;OTP BANK;;;INTERNATIONAL COMMON STOCKS;352,943.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PEGATRON;;;INTERNATIONAL COMMON STOCKS;1.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PERUSAHAAN GAS NEGARA PT;;;INTERNATIONAL COMMON STOCKS;1.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PETKIM PETROKIMYA HOLDING AS;;;INTERNATIONAL COMMON STOCKS;705,337.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PETROCHINA CO;;;INTERNATIONAL COMMON STOCKS;4.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PETROL BRASILEIROS;;;INTERNATIONAL COMMON STOCKS;634,271.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PETROLEO BRASILEIRO S.A.;;;INTERNATIONAL COMMON STOCKS;646,904.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PETRONAS CHEMICALS GROUP;;;INTERNATIONAL COMMON STOCKS;261,600.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PORTO SEGURO SA;;;INTERNATIONAL COMMON STOCKS;40,900.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;POSCO;;;INTERNATIONAL COMMON STOCKS;23,795.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;POWER FINANCE CORPORATION;;;INTERNATIONAL COMMON STOCKS;132,682.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;POWERTECH TECHNOLOGY INC;;;INTERNATIONAL COMMON STOCKS;116,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PPB GROUP BERHAD;;;INTERNATIONAL COMMON STOCKS;66,500.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PT BANK CENTRAL ASIA;;;INTERNATIONAL COMMON STOCKS;2,443,366.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PT CHAROEN POKPHAND;;;INTERNATIONAL COMMON STOCKS;1,311,800.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PT INDOFOOD SUKSES MAK;;;INTERNATIONAL COMMON STOCKS;1,294,400.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PT TELEKOMUNIKASI;;;INTERNATIONAL COMMON STOCKS;10,263,862.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PTT EXPLORATION & PROD-FOR;;;INTERNATIONAL COMMON STOCKS;246,800.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PTT GLOBAL CHEMICAL PCL-FOR;;;INTERNATIONAL COMMON STOCKS;79,900.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PTT PCL-FOREIGN;;;INTERNATIONAL COMMON STOCKS;199,100.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;PUBLIC BANK BERHAD;;;INTERNATIONAL COMMON STOCKS;93,200.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;QUALICORP SA;;;INTERNATIONAL COMMON STOCKS;183,300.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;REDEFINE PROPERTIES LTD;;;INTERNATIONAL COMMON STOCKS;480,631.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;RELIANCE INDUSTRIES;;;INTERNATIONAL COMMON STOCKS;179,002.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;RICHTER GEDEON;;;INTERNATIONAL COMMON STOCKS;249,508.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;ROSNEFT OIL COMPANY;;;INTERNATIONAL COMMON STOCKS;561,557.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;RUMO SA;;;INTERNATIONAL COMMON STOCKS;153,300.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;RURAL ELECTRIFICATION CO;;;INTERNATIONAL COMMON STOCKS;206,880.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;RUSHYDRO PJSC;;;INTERNATIONAL COMMON STOCKS;60,000,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAMSUNG CARD CO;;;INTERNATIONAL COMMON STOCKS;21,017.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAMSUNG ELECTRONIC;;;INTERNATIONAL COMMON STOCKS;20,300.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAMSUNG ELECTRONICS-PFD;;;INTERNATIONAL COMMON STOCKS;6,477.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAMSUNG FIRE + MAR;;;INTERNATIONAL COMMON STOCKS;3,343.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAMSUNG HEAVY INDUSTRIES;;;INTERNATIONAL COMMON STOCKS;1.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAMSUNG LIFE INSURANCE CO;;;INTERNATIONAL COMMON STOCKS;13,245.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAMSUNG SDS CO LTD;;;INTERNATIONAL COMMON STOCKS;7,299.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SANLAM LTD ORD ZAR;;;INTERNATIONAL COMMON STOCKS;76,624.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SAPPI ZARI(SICOVAM;;;INTERNATIONAL COMMON STOCKS;71,911.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SASOL NPV;;;INTERNATIONAL COMMON STOCKS;30,681.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SBERBANK;;;INTERNATIONAL COMMON STOCKS;3,161,560.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SEMICONDUCTOR;;;INTERNATIONAL COMMON STOCKS;496,200.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SEVERSTAL-BRD;;;INTERNATIONAL COMMON STOCKS;75,926.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SHANGHAI ELECTRIC GRP CO L-H;;;INTERNATIONAL COMMON STOCKS;1.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SHANGHAI FOSUN PHARMACEUTI -;;;INTERNATIONAL COMMON STOCKS;18,958.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SHANGHAI INDUSTRIAL HLDG LTD;;;INTERNATIONAL COMMON STOCKS;456,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SHANGHAI PETROCHEM;;;INTERNATIONAL COMMON STOCKS;4,186,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SHIMAO PROPERTY HOLDINGS;;;INTERNATIONAL COMMON STOCKS;817,085.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SHIN KONG FINANCIAL HOLDING;;;INTERNATIONAL COMMON STOCKS;8,760,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SHINHAN FINANCIAL GROUP LTD;;;INTERNATIONAL COMMON STOCKS;109,813.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SIAM COMMERCIAL BANK P-NVDR;;;INTERNATIONAL COMMON STOCKS;169,595.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SILICONWARE PRECISION INDS;;;INTERNATIONAL COMMON STOCKS;689,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SINO-OCEAN LAND HOLDINGS;;;INTERNATIONAL COMMON STOCKS;942,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SINOPAC HOLDINGS;;;INTERNATIONAL COMMON STOCKS;1.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SINOPEC ENGINEERING GROUP-H;;;INTERNATIONAL COMMON STOCKS;1,482,204.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SINOTRANS LTD;;;INTERNATIONAL COMMON STOCKS;556,000.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SK INNOVATION CO., LTD;;;INTERNATIONAL COMMON STOCKS;22,855.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SK TELECOM CO LTD;;;INTERNATIONAL COMMON STOCKS;9,681.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;S-OIL CORPORATION;;;INTERNATIONAL COMMON STOCKS;8,748.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;STANDARD BANK GROUP;;;INTERNATIONAL COMMON STOCKS;82,344.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;STATE BANK OF INDIA;;;INTERNATIONAL COMMON STOCKS;63,775.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;STEINHOFF INTL HOLDINGS LTD;;;INTERNATIONAL COMMON STOCKS;158,278.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
Ohio_STR;TEACHERS;SUN PHARMACEUTICAL;;;INTERNATIONAL COMMON STOCKS;75,869.00;EMERGING MARKET QUANTITATIVE;I-EMQUAN;1
